tweet_processed,target
Idk why I just paid $10 for a bowl of beans and tempeh and pickled onions but depression makes you do shit,1
"If  ""ME"" is too light enough to float in the air , this ""ME"" will fall down to the point called suicide.    ",1
If a close friend or even a family member of yours had some thing along the lines of depression how would you confront about it ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1
"If all the lights in the world were turned on, I'd still be shrouded in darkness   ",1
If an artist doesn't show much support towards his fans people call him ungrateful. If an artist shows that he cares about what their fans are going through and try to raise awareness towards stuff like anxiety and depression they are considered fake. Stop being like this.,1
If any of you dealing with depression,1
If anyone is gonna try to get ahold of me I'll be taking a bunch of depression naps today,1
If behavioural activation is too much to think about then you can always try some high quality #selfcareA duvet day with just a little thought and structure can be a wonderfully restorative and self compassionate way of dealing with low mood #ItsOkNotToBeOk #depression  pic.twitter.com/3tUAs1jb5G,1
"If Danny thinks I'm depressed because I ate 375 calories of maple syrup, then he's probably right   girl coming through",1
If GOP maintain control of both the House & the Senate in this upcoming 2018 election then the Left will move on from Bargaining to Depression. Trump needs to do everything he can to make this happen such as getting @Jim_Jordan to become next Speaker before then. #FoxAndFriends pic.twitter.com/EuQfKUOxV9,1
if I could I would feel nothing that's the truth and I don't care. the world is cold and life's not fair.   ,1
"If I could, I would stay in bed until next Monday. ",1
If i date my depression will it leave me??,1
"If I did not have to work, I would lay in bed all and talk to no one. ",1
if i had to describe depression in a weather format this day would be a perfect fit #imsoaked #ugh,1
If i stay actually just changed me ,1
If my life is goin to continue bein this boring then am definitely not ready for 2017 ,1
"If Russia, Saudia or Iran wants to use an extra man to die for them in any battlefield anywhere in the world would happily join, ",1
If someone tells you they struggle mentally,1
If the wizards and Cavs lose I'll spiral down into a crippling depression,1
"If there's one thing I hate, its being ignored. And everybody seems to be doing just that. Ugh.   ",1
If wallowing in my own depression was an Olympic sport I'd be a goddamn gold medalist with his own brand of antidepressant and vodka sponsorship by now,1
If you ever want to look as awesome as this...You should treat yourself to one of our tote bags :]Just like @NicoleDivide did!<3We support those with depression by donating 50% of our profits to @MindCharityPlease re-tweet! http://InMusicWeTrust.co.ukï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1
if you guys want to support people who are suffering,1
If you have depression the we are already friends:),1
If you want to support what I do in the world of raising awareness for depression...All you need to do is give this a re-tweet <Emoji: Slightly smiling face>I run a clothing brand called 'In Music We Trust' (@imwtclothing) and 50% of profits get donated to @MindCharity...Have an amazing day <Emoji: Black heart> pic.twitter.com/Ttz1Uy9OOu,1
If you'd rather force yourself in a relationship because you want to feel loved than learning to love yourself that's a huge issue. Stop running. Depression and the feeling of loneliness is the first steps to being free.,1
If you'll take a closer look at Lonely's MV,1
If you're able to pull yourself out of depression then that's great but don't make it seem like what works for you will work for everyone boo. Mental illnesses  and how ppl cope with them are on too big of a spectrum to even believe some bullshit like that,1
If you're ever in a depression funk. Look up videos of Nate Robinson blocking Yao Ming and Shaq,1
If you're gunna dismiss the biological aspects of depression then cite mercury being in retrograde in the next sentence I don't wanna hear it,1
If you're someone who uses depression as an excuse to take advantage of people and treat them like shit then please stay far away from me,1
I'll just stay in bed today,1
I'll never understand why people use depression for attention. It's not an accessory. Lmao,1
"Im  home . Feeling very low, and unwanted especially by my own family.Feeling very  !!",1
I'm  the same way the Jews were depressed right before they LEFT  !!!,1
"I'm , depression, Crying, and just feeling fucking Lousy today. I need a friend today to Perk me up. Hopefully. or least lend a ear.",1
I'm 90% sure the girls at work don't like me and the other 10% is me thinking it's just my depression..,1
I'm 99% stupid jokes and 1% depression but only when you aren't looking,1
i'm a lonely mess,1
I'm always searching for ways to encourage myself. I never heard this song it is beautiful! I dedicate this to all who struggle with depression!  https://www.youtube.com/attribution_link?a=K_wJljuT7as&u=%2Fwatch%3Fv%3D3b3TqoE7te4%26feature%3Dshareï¿½ï¿½ï¿½ï,1
"I'm always uncomfortable, especially now that I've picked up so much weight.  I'm the heaviest I've ever been in my life.  .",1
I'm at that end again. I felt it coming a few days ago. Have to keep being productive. Depression will probably never go away,1
I'm begin to question if #religion and #God is even real... why does God supposedly love me but let's me with depression. Everyday is the same,1
I'm being fucking Spooned rn! DEPRESSION? ION KNOW HER!!,1
IM BORED AND TRYING TO STAVE OFF DEPRESSION BY MAKING U DO THIS BUT ALSO U ONLY HAVE TO DO LIKE ONE,1
i'm cold should I just put my jamjams on aka my depression uniform,1
I'm cramping so fucking bad but bb boy isn't here to rub my tummy. ???ï¿½ï¿½,1
I'm crying for no reason,1
I'm currently writing an essay about depression,1
I'm definitely not bringing them out in this weather to get a coffee.,1
"I'm depressed , depression always attacks me , I don't feel ok everyday, I'm just fighting over my depression, i was not supposed to be happy today , people now a days doesn't care about how people feels",1
I'm entering a post-infinity war depression bye,1
I'm entering in depression I will never look this good <Emoji: Sleepy face>  https://twitter.com/diorsbitch/status/989203462310301696ï¿½ï¿½ï¿½ï,1
I'm falling apart and no one cares   pic.twitter.com/2APJu6tKV0,1
I'm feeling a little down.. Time for bed.   ,1
"I'm feeling lonely and unproductive these past few days. I have many failed expectations to do something worthwhile. It's been 5 months since I moved to a new city & yet I gained no friends, I have not travel to any places like I used to. I need to detox. ",1
I'm fighting depression.. and instead of lifting me up you people are hurting me more.. ,1
im genuinely annoyed. like i personally deal with suicidal thoughts and depression and the fact that someone would fake this or do it for attention im deeply disgusted,1
Im getting into a depression mood now.,1
I'm glad Lotus Juice could give me a daily dose of depression first thing in the morning  pic.twitter.com/vQVLuuW41a,1
I'm glad that houseki no kuni's new chapters line up with my menstrual cycle so I can get through all my depression at once,1
im gnna go to sleep i have depression i love my friends and nct and wonwoo,1
I'm going into depression when we don't draft Rosen  https://twitter.com/nygdaily/status/989175135172268033ï¿½ï¿½ï¿½ï,1
I'm going off twitter for a bit. Feeling depressed. Since the passing of my auntie. Im too upset for this. Especially the stress of being ignored sometimes. Which adds to the depression.,1
i'm gonna go Cry My Eyes Out in a tiny bathroom cubicle see you later sisters,1
I'm gonna see you one last time,1
im gonna take a depression shower <Emoji: Waving hand sign (light skin tone)>,1
"I'm having a good day today, might have a terrible one tomorrow, but I just want to remember that at least I had a good day. It's so easy to forget  ",1
I'm having trouble catching my breath.,1
"I'm in depression ""eating sounds like a hassle"" mode but I think that's just cause I'm on my period and probably low on iron",1
I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all.,1
I'm in love with contemplating about the pressure conversations about depression confrontation cause we care too much about each other,1
I'm Jenn. I also suffer from depression & social anxiety & sometimes crippling imposter syndrome. I'm a writer,1
